,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,385001,"2-nitro-7,8,9,10-tetrahydro-6H-diazepino[1,2-a]indazol-12-one",C1CCN2C3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2CC1,,,,,,
1,385002,"5,10-Dihydro-1H-pyrazolo[1,2-b]phthalazin-1-one",C1C2=CC=CC=C2CN3N1C=CC3=O,,,,,,
2,385003,"6,7,8,9-tetrahydro-5H-pyrazolo[1,2-a]diazepin-3-one;hydrochloride",C1CCN2C=CC(=O)N2CC1.Cl,,,,,,
3,385004,"6,7,8,9-tetrahydro-5H-pyrazolo[1,2-a]diazepin-3-one",C1CCN2C=CC(=O)N2CC1,,,,,,
4,385005,CID 385005,CCCCCCCCCCCCCCC(=C(C)C(=O)O)C(=O)O.[NaH],,,,,,
5,385006,"14,16,18,20,22,24,26,28-Octahydroxy-32-isopropyl-31-methyloxacyclodotriaconta-3,5,7,9,11,29-hexaen-2-one",CC1C=CC(CC(CC(CC(CC(CC(CC(CC(CC=CC=CC=CC=CC=CC(=O)OC1C(C)C)O)O)O)O)O)O)O)O,,,,,,
6,385007,1-(2-Chlorophenyl)-1-phenyl-4-(1-pyrrolidinyl)-2-butyn-1-ol,C1CCN(C1)CC#CC(C2=CC=CC=C2)(C3=CC=CC=C3Cl)O,,,,,,
7,385008,"9-(1,2,2-Trichlorovinyl)-9H-purin-6-amine",C1=NC(=C2C(=N1)N(C=N2)C(=C(Cl)Cl)Cl)N,,,,,,
8,385009,"[(6R,7S,8R,9S)-7,8,9-triacetyloxy-6,7,8,9-tetrahydrotetrazolo[1,5-b]oxazepin-6-yl]methyl acetate",CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H](C2=NN=NN2O1)OC(=O)C)OC(=O)C)OC(=O)C,,,,,,
9,385010,"2,4,6-Trioxohexahydro-5-pyrimidinyl diethyldithiocarbamate",CCN(CC)C(=S)SC1C(=O)NC(=O)NC1=O,,,,,,
10,385011,CID 385011,C1=CC2=C(N=C1)SC3=C2NN=NC3=O,,,,,,
11,385012,"Isothiazolo[4,3-(beta-D-ribofuranosyl)-",C1=NC2=C(C(=N1)N)SN=C2C3C(C(C(O3)CO)O)O,,,,,,
12,385013,"3,13,23-Triazahexacyclo[11.11.0.02,10.04,9.016,24.017,22]tetracosa-2(10),4,6,8,16(24),17,19,21-octaene",C1CN2CCC3=C(C2C4=C1C5=CC=CC=C5N4)NC6=CC=CC=C36,,,,,,
13,385014,"Dimethyl 2-(fluoromethyl)-6-methyl-4-(9-oxoxanthen-4-yl)-1,4-dihydropyridine-3,5-dicarboxylate",CC1=C(C(C(=C(N1)CF)C(=O)OC)C2=CC=CC3=C2OC4=CC=CC=C4C3=O)C(=O)OC,,,,,,
14,385015,5-Anilino-3-(1-pyrrolidinyl)-4-isothiazolecarbonitrile,C1CCN(C1)C2=NSC(=C2C#N)NC3=CC=CC=C3,,,,,,
15,385016,"Ethyl 5-anilino-3-pyrrolidin-1-yl-1,2-thiazole-4-carboxylate;hydrobromide",CCOC(=O)C1=C(SN=C1N2CCCC2)NC3=CC=CC=C3.Br,,,,,,
