,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,3035001,CID 3035001,CC(=CC(=O)OC)N[C@H](C1=CC=CC=C1)C(=O)[O-].[Na+],,,,,,
1,3035002,CID 3035002,CC=CC(=O)O[C@@H]1C[C@@H]2[C@]3(C1([C@@]4([C@H](O2)C=C([C@@H]5[C@@H]4O5)C)C)C)CO3,,,,,,
2,3035003,12-Deoxyphorbol-13-isobutyrate-20-acetate,C[C@@H]1C[C@@]2([C@@H](C2(C)C)[C@H]3[C@]1([C@@H]4C=C(C(=O)[C@]4(CC(=C3)COC(=O)C)O)C)O)OC(=O)C(C)C,,,,,,
3,3035004,CID 3035004,C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCCC(C)C)\C(=O)NCCS(=O)(=O)O)C(=O)C)C)O)C.[NaH],,,,,,
4,3035005,"2-[[(2Z)-2-[(3R,4S,5S,8S,9S,10S,11R,13R,14S,16S)-16-acetyl-3,11-dihydroxy-4,8,10,14-tetramethyl-2,3,4,5,6,7,9,11,12,13,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ylidene]-6-methylheptanoyl]amino]ethanesulfonic acid",C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCCC(C)C)\C(=O)NCCS(=O)(=O)O)C(=O)C)C)O)C,,,"['Agents that aid or increase the action of the principle drug (DRUG SYNERGISM) or that affect the absorption, mechanism of action, metabolism, or excretion of the primary drug (PHARMACOKINETICS) in such a way as to enhance its effects. (See all compounds classified as Adjuvants, Pharmaceutic.)']",,,
5,3035006,"1-(Glutathion-S-yl)-1,2,3,4,4-pentachloro-1,3-butadiene",C(CC(=O)N[C@@H](CS/C(=C(/C(=C(Cl)Cl)Cl)\Cl)/Cl)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,,,,,,
6,3035007,"12,13-Epoxytrichothec-9-ene-3,15-diyl diacetate",CC1=C[C@@H]2[C@](CC1)([C@]3(C[C@H]([C@H](C34CO4)O2)OC(=O)C)C)COC(=O)C,,,,,,
7,3035008,Aflatoxin B1 diol,COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4[C@@H]5[C@H]([C@@H](O[C@@H]5OC4=C1)O)O,,,,,,
8,3035009,Isofumigaclavine A,C[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2[C@@H]1OC(=O)C)C,,,,,,
9,3035010,Benzo(a)pyrene-3-O-glucuronide,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C(C=CC(=C54)C=C3)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O,,,,,,
10,3035011,"(3R,4R)-3-[(7-chloro-1,3-benzodioxol-5-yl)methyl]-4-hydroxy-5-[(4-methoxyphenyl)methylidene]-4-propan-2-yloxolan-2-one",CC(C)[C@]1([C@H](C(=O)OC1=CC2=CC=C(C=C2)OC)CC3=CC4=C(C(=C3)Cl)OCO4)O,,,,,,
