,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,1790001,"2,4-dichloro-N-[(2,3-dimethylphenyl)carbamothioyl]benzamide",CC1=C(C(=CC=C1)NC(=S)NC(=O)C2=C(C=C(C=C2)Cl)Cl)C,,,,,,
1,1790002,"2-bromo-N-[(2,3-dimethylphenyl)carbamothioyl]benzamide",CC1=C(C(=CC=C1)NC(=S)NC(=O)C2=CC=CC=C2Br)C,,,,,,
2,1790003,CID 1790003,C[C@]12C3=C([C@H](CN1C(=O)N(C2=O)C4=CC(=CC=C4)F)C5=CC=CC=C5OC)C6=CC=CC=C6N3,,,,,,
3,1790004,"N-[(2,3-dimethylphenyl)carbamothioyl]-2-iodobenzamide",CC1=C(C(=CC=C1)NC(=S)NC(=O)C2=CC=CC=C2I)C,,,,,,
4,1790005,CID 1790005,C[C@]12C3=C([C@@H](CN1C(=O)N(C2=O)C4=CC(=CC=C4)F)C5=CC=CC=C5OC)C6=CC=CC=C6N3,,,,,,
5,1790006,N-mesityl-N'-(3-methylbutanoyl)thiourea,CC1=CC(=C(C(=C1)C)NC(=S)NC(=O)CC(C)C)C,,,,,,
6,1790007,N-[(2-ethoxyphenyl)carbamothioyl]-4-fluorobenzamide,CCOC1=CC=CC=C1NC(=S)NC(=O)C2=CC=C(C=C2)F,,,,,,
7,1790008,CID 1790008,C[C@@]12CCC(=O)C=C1CC[C@H]3[C@H]2C(=O)C[C@]4([C@H]3CC[C@]4(C(=O)COC(=O)CCC(=O)NCC(=O)[O-])O)C,,,,,,
8,1790009,CID 1790009,C[C@@]12CCC(=O)C=C1CC[C@H]3[C@H]2C(=O)C[C@]4([C@H]3CC[C@]4(C(=O)COC(=O)CCC(=O)NCC(=O)O)O)C,,,,,,
9,1790010,"(2R)-1-[(2S)-2-(2,4-dioxo-1H-quinazolin-3-yl)-3-methylbutanoyl]pyrrolidine-2-carboxylate",CC(C)[C@@H](C(=O)N1CCC[C@@H]1C(=O)[O-])N2C(=O)C3=CC=CC=C3NC2=O,,,,,,
