,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,1755001,"(2S,8S)-6-[(4-chlorophenyl)methyl]-2-(4-methylphenyl)-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",CC1=CC=C(C=C1)[C@H]2C3=C(C[C@@H]4N2C(=O)CN(C4=O)CC5=CC=C(C=C5)Cl)C6=CC=CC=C6N3,,,,,,
1,1755002,"(5E)-3-[(2R)-butan-2-yl]-5-[(3-chloro-4-hydroxy-5-methoxyphenyl)methylidene]-1,3-thiazolidine-2,4-dione",CC[C@@H](C)N1C(=O)/C(=C\C2=CC(=C(C(=C2)Cl)O)OC)/SC1=O,,,,,,
2,1755003,"(2R,8S)-6-[(4-chlorophenyl)methyl]-2-(4-methylphenyl)-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraene-4,7-dione",CC1=CC=C(C=C1)[C@@H]2C3=C(C[C@@H]4N2C(=O)CN(C4=O)CC5=CC=C(C=C5)Cl)C6=CC=CC=C6N3,,,,,,
3,1755004,"(5Z)-3-[(2S)-butan-2-yl]-5-[(3-chloro-4-hydroxy-5-methoxyphenyl)methylidene]-1,3-thiazolidine-2,4-dione",CC[C@H](C)N1C(=O)/C(=C/C2=CC(=C(C(=C2)Cl)O)OC)/SC1=O,,,,,,
4,1755005,CID 1755005,CC1=C2C(=C(C=C(O2)O)CC(=O)N[C@@H](C3=CC=CC=C3)C(=O)[O-])C=CC1=O,,,,,,
5,1755006,CID 1755006,CC1=C2C(=C(C=C(O2)O)CC(=O)N[C@@H](C3=CC=CC=C3)C(=O)O)C=CC1=O,,,,,,
6,1755007,"(5E)-3-[(2S)-butan-2-yl]-5-[(3-chloro-4-hydroxy-5-methoxyphenyl)methylidene]-1,3-thiazolidine-2,4-dione",CC[C@H](C)N1C(=O)/C(=C\C2=CC(=C(C(=C2)Cl)O)OC)/SC1=O,,,,,,
7,1755008,CID 1755008,CC1=C2C(=C(C=C(O2)O)CC(=O)N[C@H](C3=CC=CC=C3)C(=O)[O-])C=CC1=O,,,,,,
8,1755009,CID 1755009,CC1=C2C(=C(C=C(O2)O)CC(=O)N[C@H](C3=CC=CC=C3)C(=O)O)C=CC1=O,,,,,,
9,1755010,"(1S)-2-[2-(3,4-dimethoxyphenyl)ethyl]-1-(3-methoxyphenyl)-1H-chromeno[2,3-c]pyrrole-3,9-dione",COC1=C(C=C(C=C1)CCN2[C@H](C3=C(C2=O)OC4=CC=CC=C4C3=O)C5=CC(=CC=C5)OC)OC,,,,,,
