,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,2120001,Ethyl 5-acetyl-2-[(2-benzoyloxyacetyl)amino]-4-methylthiophene-3-carboxylate,CCOC(=O)C1=C(SC(=C1C)C(=O)C)NC(=O)COC(=O)C2=CC=CC=C2,,,,,,
1,2120002,"1-[2,5-Dimethyl-1-(2-phenylethyl)pyrrol-3-yl]-2-[(4-phenyl-1,2,4-triazol-3-yl)sulfanyl]ethanone",CC1=CC(=C(N1CCC2=CC=CC=C2)C)C(=O)CSC3=NN=CN3C4=CC=CC=C4,,,,,,
2,2120003,[(2S)-1-(4-methoxyphenyl)-1-oxopropan-2-yl] 2-benzoylbenzoate,C[C@@H](C(=O)C1=CC=C(C=C1)OC)OC(=O)C2=CC=CC=C2C(=O)C3=CC=CC=C3,,,,,,
3,2120004,"2-[[5-(3-methoxyphenyl)-4-methyl-1,2,4-triazol-3-yl]sulfanyl]-N-[2-(4-sulfamoylphenyl)ethyl]acetamide",CN1C(=NN=C1SCC(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N)C3=CC(=CC=C3)OC,,,,,,
4,2120005,[2-(2-Methyl-6-propan-2-ylanilino)-2-oxoethyl] 1-(3-fluorophenyl)cyclopentane-1-carboxylate,CC1=C(C(=CC=C1)C(C)C)NC(=O)COC(=O)C2(CCCC2)C3=CC(=CC=C3)F,,,,,,
5,2120006,"2-(3-cyclopentyl-5,6-dimethyl-4-oxothieno[2,3-d]pyrimidin-2-yl)sulfanyl-N-propylacetamide",CCCNC(=O)CSC1=NC2=C(C(=C(S2)C)C)C(=O)N1C3CCCC3,,,,,,
6,2120007,"[2-(3,4-Dimethylanilino)-2-oxoethyl] 2-thiophen-3-ylacetate",CC1=C(C=C(C=C1)NC(=O)COC(=O)CC2=CSC=C2)C,,,,,,
7,2120008,"[2-(2,5-Dimethoxyanilino)-2-oxoethyl] cyclobutanecarboxylate",COC1=CC(=C(C=C1)OC)NC(=O)COC(=O)C2CCC2,,,,,,
8,2120009,2-Phenylacetic acid [2-[4-[(4-ethoxyanilino)-oxomethyl]anilino]-2-oxoethyl] ester,CCOC1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC(=O)COC(=O)CC3=CC=CC=C3,,,,,,
9,2120010,[2-[(2-Methoxyphenyl)methylamino]-2-oxoethyl] 2-(2-chloro-6-fluorophenyl)acetate,COC1=CC=CC=C1CNC(=O)COC(=O)CC2=C(C=CC=C2Cl)F,,,,,,
