,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,2070001,CID 2070001,CCOC1=CC=CC=C1NC(=O)[C@@H]2[C@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=C(C=C5)C(=O)[O-],,,,,,
1,2070002,CID 2070002,CCOC1=CC=CC=C1NC(=O)[C@@H]2[C@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=C(C=C5)C(=O)O,,,,,,
2,2070003,CID 2070003,CCCOC(=O)[C@@H]1[C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=C(C=C4)C(=O)[O-],,,,,,
3,2070004,CID 2070004,CCCOC(=O)[C@@H]1[C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=C(C=C4)C(=O)O,,,,,,
4,2070005,CID 2070005,CCCOC(=O)[C@H]1[C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=C(C=C4)C(=O)[O-],,,,,,
5,2070006,CID 2070006,CCCOC(=O)[C@H]1[C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=C(C=C4)C(=O)O,,,,,,
6,2070007,CID 2070007,CC1=CC(=C(C=C1)NC(=O)[C@@H]2[C@@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=C(C=C5)C(=O)[O-])C,,,,,,
7,2070008,CID 2070008,CC1=CC(=C(C=C1)NC(=O)[C@@H]2[C@@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=C(C=C5)C(=O)O)C,,,,,,
8,2070009,CID 2070009,CC1=CC(=C(C=C1)NC(=O)[C@@H]2[C@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=C(C=C5)C(=O)[O-])C,,,,,,
9,2070010,CID 2070010,CC1=CC(=C(C=C1)NC(=O)[C@@H]2[C@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=C(C=C5)C(=O)O)C,,,,,,
10,2070011,CID 2070011,CCCCOC(=O)[C@H]1[C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=C(C=C4)C(=O)[O-],,,,,,
11,2070012,CID 2070012,CCCCOC(=O)[C@H]1[C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=C(C=C4)C(=O)O,,,,,,
12,2070013,CID 2070013,CCCCOC(=O)[C@@H]1[C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=C(C=C4)C(=O)[O-],,,,,,
13,2070014,CID 2070014,CCCCOC(=O)[C@@H]1[C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=C(C=C4)C(=O)O,,,,,,
14,2070015,CID 2070015,C=C1[C@@H]([C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)N1)C4=CC=C(C=C4)C(=O)[O-])C(=O)OCC5=CC=CC=C5,,,,,,
15,2070016,CID 2070016,C=C1[C@@H]([C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)N1)C4=CC=C(C=C4)C(=O)O)C(=O)OCC5=CC=CC=C5,,,,,,
16,2070017,CID 2070017,C=C1[C@H]([C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)N1)C4=CC=C(C=C4)C(=O)[O-])C(=O)OCC5=CC=CC=C5,,,,,,
17,2070018,CID 2070018,C=C1[C@H]([C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)N1)C4=CC=C(C=C4)C(=O)O)C(=O)OCC5=CC=CC=C5,,,,,,
18,2070019,CID 2070019,C=CCOC(=O)[C@@H]1[C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=C(C=C4)C(=O)[O-],,,,,,
19,2070020,CID 2070020,C=CCOC(=O)[C@@H]1[C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=C(C=C4)C(=O)O,,,,,,
20,2070021,CID 2070021,C=CCOC(=O)[C@H]1[C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=C(C=C4)C(=O)[O-],,,,,,
21,2070022,CID 2070022,C=CCOC(=O)[C@H]1[C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=C(C=C4)C(=O)O,,,,,,
22,2070023,CID 2070023,CC1=CC(=CC=C1)NC(=O)[C@@H]2[C@@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC(=CC=C5)Br,,,,,,
23,2070024,CID 2070024,CC1=CC(=CC=C1)NC(=O)[C@@H]2[C@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC(=CC=C5)Br,,,,,,
24,2070025,CID 2070025,CC1=C(C(=CC=C1)NC(=O)[C@@H]2[C@@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC(=CC=C5)Br)C,,,,,,
25,2070026,CID 2070026,CC1=C(C(=CC=C1)NC(=O)[C@@H]2[C@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC(=CC=C5)Br)C,,,,,,
26,2070027,CID 2070027,CCCOC(=O)[C@H]1[C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC(=CC=C4)Br,,,,,,
27,2070028,CID 2070028,CCCOC(=O)[C@@H]1[C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC(=CC=C4)Br,,,,,,
28,2070029,CID 2070029,CC(C)OC(=O)[C@@H]1[C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC(=CC=C4)Br,,,,,,
29,2070030,CID 2070030,CC(C)OC(=O)[C@@H]1[C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC(=CC=C4)Br,,,,,,
30,2070031,CID 2070031,CC1=CC(=C(C=C1)NC(=O)[C@H]2[C@@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC(=CC=C5)Br)C,,,,,,
31,2070032,CID 2070032,CC1=CC(=C(C=C1)NC(=O)[C@@H]2[C@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC(=CC=C5)Br)C,,,,,,
32,2070033,CID 2070033,CCCCOC(=O)[C@H]1[C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC(=CC=C4)Br,,,,,,
33,2070034,CID 2070034,CCCCOC(=O)[C@@H]1[C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC(=CC=C4)Br,,,,,,
34,2070035,CID 2070035,CC1=C([C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)N1)C4=CC(=CC=C4)Br)C(=O)OCC5=CC=CC=C5,,,,,,
35,2070036,CID 2070036,C=C1[C@@H]([C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)N1)C4=CC(=CC=C4)Br)C(=O)OCC5=CC=CC=C5,,,,,,
36,2070037,CID 2070037,C=CCOC(=O)[C@@H]1[C@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC(=CC=C4)Br,,,,,,
37,2070038,CID 2070038,C=CCOC(=O)[C@H]1[C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC(=CC=C4)Br,,,,,,
38,2070039,CID 2070039,CC1(CC(=O)[C@@H]2[C@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C1)C5=CC(=CC=C5)Br)C,,,,,,
39,2070040,CID 2070040,CC1(CC(=O)[C@@H]2[C@@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C1)C5=CC(=CC=C5)Br)C,,,,,,
40,2070041,CID 2070041,CC1=CC(=CC=C1)NC(=O)[C@H]2[C@@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=CC=C5,,,,,,
41,2070042,CID 2070042,CC1=CC(=CC=C1)NC(=O)[C@@H]2[C@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=CC=C5,,,,,,
42,2070043,CID 2070043,CC1=C(C(=CC=C1)NC(=O)[C@H]2[C@@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=CC=C5)C,,,,,,
43,2070044,CID 2070044,CC1=C(C(=CC=C1)NC(=O)[C@@H]2[C@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=CC=C5)C,,,,,,
44,2070045,CID 2070045,CCOC1=CC=CC=C1NC(=O)[C@H]2[C@@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=CC=C5,,,,,,
45,2070046,CID 2070046,CCOC1=CC=CC=C1NC(=O)[C@@H]2[C@H](N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=CC=C5,,,,,,
46,2070047,CID 2070047,CCCOC(=O)[C@H]1[C@@H](N2C(=NC(=N2)SCC3=CC=CC=C3Cl)NC1=C)C4=CC=CC=C4,,,,,,
