,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,2855001,"2-Ethoxyethyl 4-(3,4-dimethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOCCOC(=O)C1=C(NC(=O)NC1C2=CC(=C(C=C2)OC)OC)C,,,,,,
1,2855002,"2-[1-[(4-Methylphenyl)methyl]pyridin-1-ium-4-yl]-5-phenyl-1,3,4-oxadiazole;bromide",CC1=CC=C(C=C1)C[N+]2=CC=C(C=C2)C3=NN=C(O3)C4=CC=CC=C4.[Br-],,,,,,
2,2855003,"N-[2-(3,4-dimethylphenoxy)ethyl]-N-(2-nitro-5-piperidinophenyl)amine",CC1=C(C=C(C=C1)OCCNC2=C(C=CC(=C2)N3CCCCC3)[N+](=O)[O-])C,,,,,,
3,2855004,"2-Phenylethyl 4-[4-(benzyloxy)phenyl]-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CC1=C(C(NC(=O)N1)C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)OCCC4=CC=CC=C4,,,,,,
4,2855005,"2-(Ethylsulfanyl)ethyl 4-[4-(diethylamino)phenyl]-6-methyl-2-oxo-1,2,3,4-tetrahydro-5-pyrimidinecarboxylate",CCN(CC)C1=CC=C(C=C1)C2C(=C(NC(=O)N2)C)C(=O)OCCSCC,,,,,,
5,2855006,Cambridge id 5607530,CCCCC1=NC2=CC=CC=C2C(=C1CCC)NC(=O)CN3CCCCC3.C(=O)(C(=O)O)O,,,,,,
6,2855007,"2-[2-(3,4-dimethoxyphenyl)ethylamino]-N-(2,3,5,6,7,8-hexahydro-1H-cyclopenta[b]quinolin-9-yl)acetamide;oxalic acid",COC1=C(C=C(C=C1)CCNCC(=O)NC2=C3CCCC3=NC4=C2CCCC4)OC.C(=O)(C(=O)O)O,,,,,,
7,2855008,"2-[2-(3,4-dimethoxyphenyl)ethylamino]-N-(2,3,5,6,7,8-hexahydro-1H-cyclopenta[b]quinolin-9-yl)acetamide",COC1=C(C=C(C=C1)CCNCC(=O)NC2=C3CCCC3=NC4=C2CCCC4)OC,,,,,,
8,2855009,"(4-methoxyphenyl)methyl 4-(3-bromo-4-hydroxy-5-methoxyphenyl)-6-methyl-2-oxo-3,4-dihydro-1H-pyrimidine-5-carboxylate",CC1=C(C(NC(=O)N1)C2=CC(=C(C(=C2)Br)O)OC)C(=O)OCC3=CC=C(C=C3)OC,,,,,,
9,2855010,Oxalic acid;2-phenylquinolin-4-amine,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)N.C(=O)(C(=O)O)O,,,,,,
10,2855011,3-bromo-N-{3-[(2-chloro-4-nitrophenyl)amino]propyl}benzamide,C1=CC(=CC(=C1)Br)C(=O)NCCCNC2=C(C=C(C=C2)[N+](=O)[O-])Cl,,,,,,
11,2855012,"4-Methoxybenzyl 4-(2-ethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC1=CC=CC=C1C2C(=C(NC(=O)N2)C)C(=O)OCC3=CC=C(C=C3)OC,,,,,,
12,2855013,5-chloro-N-[2-(4-fluorophenoxy)ethyl]-2-nitroaniline,C1=CC(=CC=C1OCCNC2=C(C=CC(=C2)Cl)[N+](=O)[O-])F,,,,,,
13,2855014,"Tetrahydrofuran-2-ylmethyl 4-(3-bromo-4-hydroxy-5-methoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CC1=C(C(NC(=O)N1)C2=CC(=C(C(=C2)Br)O)OC)C(=O)OCC3CCCO3,,,,,,
14,2855015,"2-[2-chloro-5-(trifluoromethyl)phenyl]-3a,4,7,7a-tetrahydro-1H-spiro[2-aza-4,7-methanoisoindole-8,1'-cyclopropane]-1,3(2H)-dione",C1CC12C3C=CC2C4C3C(=O)N(C4=O)C5=C(C=CC(=C5)C(F)(F)F)Cl,,,,,,
15,2855016,"Propyl 6-methyl-4-(naphthalen-1-yl)-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCCOC(=O)C1=C(NC(=O)NC1C2=CC=CC3=CC=CC=C32)C,,,,,,
16,2855017,"1,3-Benzodioxol-5-ylmethyl 4-(3-chlorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CC1=C(C(NC(=O)N1)C2=CC(=CC=C2)Cl)C(=O)OCC3=CC4=C(C=C3)OCO4,,,,,,
17,2855018,"4-Methylbenzyl 4-(3-bromo-4-hydroxy-5-methoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CC1=CC=C(C=C1)COC(=O)C2=C(NC(=O)NC2C3=CC(=C(C(=C3)Br)O)OC)C,,,,,,
18,2855019,"2-{[3-Cyano-4-(3-methyl-2-thienyl)-6-oxo-1,4,5,6-tetrahydro-2-pyridinyl]sulfanyl}acetamide",CC1=C(SC=C1)C2CC(=O)NC(=C2C#N)SCC(=O)N,,,,,,
19,2855020,"Butyl {[3-cyano-4-(2,4-dichlorophenyl)-6-oxo-1,4,5,6-tetrahydropyridin-2-yl]sulfanyl}acetate",CCCCOC(=O)CSC1=C(C(CC(=O)N1)C2=C(C=C(C=C2)Cl)Cl)C#N,,,,,,
20,2855021,"4-[4-(dimethylamino)phenyl]-9-methoxy-3,4,5,6-tetrahydrobenzo[h]quinazoline-2(1H)-thione",CN(C)C1=CC=C(C=C1)C2C3=C(C4=C(CC3)C=CC(=C4)OC)NC(=S)N2,,,,,,
21,2855022,N-[(4-chlorophenyl)methyl]-N'-[(1-methylpiperidin-4-ylidene)amino]oxamide,CN1CCC(=NNC(=O)C(=O)NCC2=CC=C(C=C2)Cl)CC1,,,,,,
22,2855023,"4-(4-chlorophenyl)-7,7-dimethyl-4,6,7,8-tetrahydroquinoline-2,5(1H,3H)-dione",CC1(CC2=C(C(CC(=O)N2)C3=CC=C(C=C3)Cl)C(=O)C1)C,,,,,,
23,2855024,"4-Methoxybenzyl 4-(2,4-dichlorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CC1=C(C(NC(=O)N1)C2=C(C=C(C=C2)Cl)Cl)C(=O)OCC3=CC=C(C=C3)OC,,,,,,
24,2855025,"1-phenyl-1,4-dihydrobenzo[f]quinolin-3(2H)-one",C1C(C2=C(C=CC3=CC=CC=C32)NC1=O)C4=CC=CC=C4,,,,,,
25,2855026,"Hexyl 4-(4-fluorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCCCCCOC(=O)C1=C(NC(=O)NC1C2=CC=C(C=C2)F)C,,,,,,
26,2855027,"(4-methoxyphenyl)methyl 6-methyl-2-oxo-4-(2-propan-2-yloxyphenyl)-3,4-dihydro-1H-pyrimidine-5-carboxylate",CC1=C(C(NC(=O)N1)C2=CC=CC=C2OC(C)C)C(=O)OCC3=CC=C(C=C3)OC,,,,,,
27,2855028,"2-Methoxyethyl 6-methyl-2-oxo-4-(3,4,5-trimethoxyphenyl)-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CC1=C(C(NC(=O)N1)C2=CC(=C(C(=C2)OC)OC)OC)C(=O)OCCOC,,,,,,
28,2855029,"1,2,2-Trimethylpropyl 4-[4-(dimethylamino)phenyl]-6-methyl-2-oxo-1,2,3,4-tetrahydro-5-pyrimidinecarboxylate",CC1=C(C(NC(=O)N1)C2=CC=C(C=C2)N(C)C)C(=O)OC(C)C(C)(C)C,,,,,,
29,2855030,"Cyclohexyl 4-[4-(dimethylamino)phenyl]-2,7,7-trimethyl-5-oxo-1,4,5,6,7,8-hexahydro-3-quinolinecarboxylate",CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC=C(C=C3)N(C)C)C(=O)OC4CCCCC4,,,,,,
30,2855031,"1,3-Benzodioxol-5-ylmethyl 4-(4-ethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC1=CC=C(C=C1)C2C(=C(NC(=O)N2)C)C(=O)OCC3=CC4=C(C=C3)OCO4,,,,,,
31,2855032,N-(4-fluorophenyl)-2-[2-(1-methylpiperidin-4-ylidene)hydrazino]-2-oxoacetamide,CN1CCC(=NNC(=O)C(=O)NC2=CC=C(C=C2)F)CC1,,,,,,
