,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,1065001,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]-2,2-dimethylpropanamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)C(C)(C)C,,,,,,
1,1065002,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]benzamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)C4=CC=CC=C4,,,,,,
2,1065003,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]-4-fluorobenzamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)C4=CC=C(C=C4)F,,,,,,
3,1065004,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]-4-methoxybenzamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)C4=CC=C(C=C4)OC,,,,,,
4,1065005,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]-2-phenylacetamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)CC4=CC=CC=C4,,,,,,
5,1065006,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]-2-methylpropanamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)C(C)C,,,,,,
6,1065007,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]-4-nitrobenzamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)C4=CC=C(C=C4)[N+](=O)[O-],,,,,,
7,1065008,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]-3-nitrobenzamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)C4=CC(=CC=C4)[N+](=O)[O-],,,,,,
8,1065009,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]acetamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)C,,,,,,
9,1065010,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]cyclohexanecarboxamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)C4CCCCC4,,,,,,
10,1065011,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]cyclopropanecarboxamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)C4CC4,,,,,,
11,1065012,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]thiophene-2-carboxamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)C4=CC=CS4,,,,,,
12,1065013,"N-[[4-(5-chloro-2-methylphenyl)-5-[(3-methoxyphenyl)methylsulfanyl]-1,2,4-triazol-3-yl]methyl]furan-2-carboxamide",CC1=C(C=C(C=C1)Cl)N2C(=NN=C2SCC3=CC(=CC=C3)OC)CNC(=O)C4=CC=CO4,,,,,,
